snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline,cpu_rolling_mean,cpu_rolling_std,cpu_ewma,delta_cpu_time,delta_cpu_time_ewma,estimated_remaining_cpu_burst,last_scheduled_time,priority_score,context_switch_cost_estimate
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,5716,svchost.exe,running,1436,0.000000,0.095206639147,15.335938,5,0,128895.948654,system,0.000000,35.390625,6.578125,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.151534
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,5764,svchost.exe,running,1436,0.300000,0.034386911439,5.539062,4,0,1731628.818114,system,0.000000,46.640625,125.640625,,0.150000,0.150000,0.090000,0.031250,0.009375,0.093750,0.000000,0.000000,0.140554
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6076,OfficeClickToRun.exe,running,1436,0.000000,0.173001569964,27.867188,18,0,437026.519314,other,0.000000,30.890625,27.703125,,0.050000,0.050000,0.070000,0.000000,0.000000,0.000000,inf,0.000000,0.282787
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6256,svchost.exe,running,1436,0.000000,0.073066124236,11.769531,5,0,1731128.659659,system,0.000000,142.046875,169.468750,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.151177
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6284,svchost.exe,running,1436,0.000000,0.060310471615,9.714844,4,0,1619737.535517,system,0.000000,41.921875,86.312500,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.140971
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6452,smartscreen.exe,running,1672,0.000000,0.078546689811,12.652344,6,32,406.664103,other,0.000000,0.015625,0.046875,C:\Windows\System32\smartscreen.exe -Embedding,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.161265
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6480,mysqld.exe,running,4648,0.900000,0.019909488217,3.207031,39,0,1731628.691491,other,0.000000,1953.515625,747.187500,,0.900000,0.000000,0.900000,0.156250,0.046875,0.468750,0.000000,0.000000,0.490321
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,6496,svchost.exe,running,1436,0.000000,0.062808251501,10.117188,5,0,1731622.742056,system,0.000000,7.312500,19.515625,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.151012
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,7268,svchost.exe,running,1436,0.000000,0.031331374880,5.046875,2,0,1731628.398971,system,0.000000,1.812500,2.093750,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.120505
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,7276,chrome.exe,running,22468,0.000000,1.599549138605,257.656250,31,64,1386.354950,interactive,16048.000000,18.765625,3.265625,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=119 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1730454638187 --metrics-shmem-handle=9112,i,499234971462267938,10565186462547532433,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=9820 /prefetch:1",0.000000,0.000000,0.000000,0.015625,0.004687,0.046875,0.000000,-64.000000,0.435766
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,7480,svchost.exe,running,1436,0.000000,0.045032788817,7.253906,5,0,1731490.829765,system,0.000000,3.656250,3.500000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.150725
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,7720,nvcontainer.exe,running,4104,0.000000,0.279872598676,45.082031,26,32,3815.418895,other,0.000000,5.937500,2.156250,C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe -f C:\ProgramData\NVIDIA\NvContainerUser%d.log -d C:\Program Files\NVIDIA Corporation\NvContainer\plugins\User -r -l 3 -p 30000 -st C:\Program Files\NVIDIA Corporation\NvContainer\NvContainerTelemetryApi.dll -c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.364508
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,7756,conhost.exe,running,37776,0.000000,0.057982443760,9.339844,7,32,63.767214,other,0.000000,0.031250,0.046875,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 149 --height 12 --signal 0x40c --server 0x3dc,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.170934
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8232,svchost.exe,running,1436,0.000000,0.038072955543,6.132812,9,0,1731628.024494,system,0.000000,23.328125,55.390625,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.190613
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8524,chrome.exe,running,22468,0.400000,1.998248159039,321.878906,30,64,1451.208134,interactive,35504.000000,83.859375,9.000000,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=101 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1730389785983 --metrics-shmem-handle=11560,i,16580698292254945800,2398882947802658225,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=10900 /prefetch:1",0.200000,0.200000,0.120000,0.046875,0.014062,0.140625,0.000000,-64.000000,0.432188
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8616,uihost.exe,running,20736,0.000000,0.211753533631,34.109375,65,32,3815.469066,other,384.000000,1.140625,7.750000,C:\Program Files\McAfee\WebAdvisor\UIHost.exe,0.050000,0.050000,0.070000,0.000000,0.000000,0.000000,inf,-32.000000,0.753411
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8644,mc-extn-browserhost.exe,running,14824,0.000000,0.116328641872,18.738281,45,32,3740.021042,other,0.000000,0.250000,0.250000,C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.551874
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8768,BraveCrashHandler64.exe,running,11084,0.000000,0.006305075440,1.015625,3,0,1731612.568637,other,0.000000,0.140625,0.046875,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130102
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8796,svchost.exe,running,1436,0.000000,0.388974654082,62.656250,29,0,1731627.172766,system,0.000000,1629.046875,645.781250,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.396266
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8832,WmiPrvSE.exe,running,1672,0.000000,0.083154244941,13.394531,4,0,1731627.631016,other,0.000000,32.171875,129.812500,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.141339
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,8948,chrome.exe,running,22468,0.000000,0.407235122568,65.597656,24,64,1737.368517,interactive,0.000000,1.093750,0.203125,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=83 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1730103626308 --metrics-shmem-handle=7516,i,3609051215813769934,13136964913859728152,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=8408 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.346560
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9080,BraveCrashHandler.exe,running,11084,0.000000,0.006717330373,1.082031,3,0,1731612.662510,other,0.000000,0.515625,0.828125,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130108
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9108,unsecapp.exe,running,1672,0.000000,0.026481316849,4.265625,4,0,1731627.350881,other,0.000000,96.062500,310.125000,,0.450000,0.450000,0.630000,0.265625,0.079687,0.796875,0.000000,0.000000,0.140427
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9312,RuntimeBroker.exe,running,1672,0.000000,0.167496754099,26.980469,3,32,3588.515270,other,0.000000,0.093750,0.125000,C:\Windows\System32\RuntimeBroker.exe -Embedding,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.132698
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9336,IntelGraphicsSoftware.Service.exe,running,1436,0.100000,0.042510758641,6.847656,15,0,1731627.109622,other,0.000000,24.312500,31.671875,,0.050000,0.050000,0.030000,0.015625,0.004687,0.046875,0.000000,0.000000,0.250685
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9588,PresentMonService.exe,running,9336,0.000000,0.012610150880,2.031250,10,0,1731625.916378,other,0.000000,73.609375,67.796875,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.200203
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9752,svchost.exe,running,1436,0.000000,0.087592048039,14.109375,6,0,1731626.777850,system,0.000000,18.953125,19.890625,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.161411
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,9908,svchost.exe,running,1436,0.000000,0.027233075844,4.386719,4,0,1731626.351730,system,0.000000,10.406250,21.500000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.140439
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,10036,svchost.exe,running,1436,0.000000,0.094406379572,15.207031,8,0,1731626.283410,system,0.000000,65.343750,73.921875,,0.000000,0.000000,0.000000,0.015625,0.004687,0.046875,0.000000,0.000000,0.181521
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,10044,PhoneExperienceHost.exe,running,1672,0.000000,0.837750523685,134.945312,13,32,3806.144179,other,0.000000,1.968750,1.046875,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25082.142.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe -ComServer:Background -Embedding,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.243495
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,10136,AggregatorHost.exe,running,4900,0.000000,0.049203838724,7.925781,3,0,1731626.215664,other,0.000000,39.640625,30.625000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130793
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,10656,Code.exe,running,20180,0.000000,0.208552495331,33.593750,7,32,1880.294729,interactive,0.000000,0.062500,0.156250,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=3acd3581-e69f-4550-b44c-8bc24451dfa9&iid=3acd3581-e69f-4550-b44c-8bc24451dfa9&sid=3acd3581-e69f-4550-b44c-8bc24451dfa9 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.104.3 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=37.3.1 --initial-client-data=0x498,0x49c,0x4a0,0x494,0x4a4,0x7ff7e3b96304,0x7ff7e3b96310,0x7ff7e3b96320",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.173359
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11216,svchost.exe,running,1436,0.000000,0.159057653125,25.621094,18,0,1731622.921347,system,0.000000,290.406250,189.359375,,0.300000,0.300000,0.420000,0.015625,0.004687,0.046875,0.000000,0.000000,0.282562
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11284,chrome.exe,running,22468,0.000000,0.128647789271,20.722656,9,32,1441.455778,interactive,0.000000,0.062500,0.109375,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=11804,i,1703215793215268989,1224165474325684875,524288 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=11280 /prefetch:12",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.192072
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11308,svchost.exe,running,1436,1.100000,0.256519569257,41.320312,7,32,3813.733497,system,6272904.000000,7.234375,9.406250,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,0.550000,0.550000,0.330000,0.125000,0.037500,0.375000,0.000000,-32.000000,0.174132
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11420,browserhost.exe,running,22908,0.000000,0.098553179189,15.875000,46,32,3740.011994,other,0.000000,0.140625,0.171875,C:\Program Files\McAfee\WebAdvisor\BrowserHost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.561588
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11448,SecurityHealthService.exe,running,1436,0.000000,0.126150009385,20.320312,13,0,1731578.520480,other,0.000000,30.390625,26.843750,,0.050000,0.050000,0.070000,0.000000,0.000000,0.000000,inf,0.000000,0.232032
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11708,svchost.exe,running,1436,0.100000,0.145137986576,23.378906,16,0,1731612.261005,system,0.000000,192.828125,92.468750,,0.050000,0.050000,0.030000,0.015625,0.004687,0.046875,0.000000,0.000000,0.262338
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11808,svchost.exe,running,1436,0.000000,0.098819932380,15.917969,10,0,1731622.323158,system,0.000000,40.765625,65.875000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.201592
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,11932,GameInputSvc.exe,running,12508,0.900000,0.127896030276,20.601562,7,0,39957.926818,other,0.000000,0.625000,3.000000,,0.700000,0.200000,0.620000,0.125000,0.037500,0.375000,0.000000,0.000000,0.172060
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12144,chrome.exe,running,22468,0.000000,1.067376521160,171.933594,29,64,3800.082944,interactive,0.000000,9.187500,1.484375,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=14 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1728040913859 --metrics-shmem-handle=6840,i,1458212954937208113,15422908492752246646,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=6868 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.407193
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12372,svchost.exe,running,1436,0.000000,0.028033335419,4.515625,5,0,1731612.305881,system,0.000000,4.921875,5.468750,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.150452
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12508,GameInputSvc.exe,running,1436,0.000000,0.014356171772,2.312500,3,0,1552831.778787,other,0.000000,0.265625,0.343750,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130231
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12628,conhost.exe,running,22908,0.000000,0.062468747439,10.062500,3,32,3740.122117,other,0.000000,0.062500,0.046875,\??\C:\WINDOWS\system32\conhost.exe 0x4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.131006
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12680,msedge.exe,running,16552,0.000000,0.069913586516,11.261719,11,32,63.612270,other,0.000000,0.031250,0.046875,"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Microsoft\Edge\User Data /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Microsoft\Edge\User Data\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Microsoft\Edge\User Data --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=141.0.7390.55 --annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=141.0.3537.57 --initial-client-data=0x2e4,0x2e8,0x2ec,0x2e0,0x2f4,0x7ffd9b6aa9d8,0x7ffd9b6aa9e4,0x7ffd9b6aa9f0",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.211126
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12756,FnHotkeyCapsLKNumLK.exe,running,5020,0.000000,0.095740145531,15.421875,2,32,3815.355901,other,0.000000,0.140625,0.234375,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyCapsLKNumLK.exe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.121542
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,12764,python.exe,running,5420,0.000000,0.440918775593,71.023438,10,32,1844.978277,development,0.000000,1.656250,1.765625,c:\Users\Apurav\AppData\Local\Programs\Python\Python312\python.exe -m ipykernel_launcher --f=c:\Users\Apurav\AppData\Roaming\jupyter\runtime\kernel-v3f11365ab83e7ae652e1a7056ce46aa48e772473c.json,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.207102
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13072,mc-fw-host.exe,running,28360,0.000000,0.154086343643,24.820312,46,32,3815.414422,other,0.000000,0.203125,0.687500, -user parent=948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.562482
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13112,msedgewebview2.exe,running,3016,0.000000,0.253245780086,40.792969,53,32,3632.814991,other,6096.000000,3.328125,8.390625,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=ms-teams.exe --webview-exe-version=25255.703.3978.7153 --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --disable-features=msEnhancedTrackingPreventionEnabled,BreakoutBoxPreferCaptureTimestampInVideoFrames,msWebOOUI --enable-blink-features=IndexedDbGetAllRecords --enable-features=msSingleSignOnOSForPrimaryAccountIsShared,AutofillReplaceCachedWebElementsByRendererIds,msWebView2TerminateServiceWorkerWhenIdleIgnoringCdpSessions,msWebView2SetUserAgentOverrideOnIframes,RendererHangWatcher:delay/13s,PartitionedCookies,ThirdPartyStoragePartitioning,msWebView2EnableDraggableRegions,msAbydos,msAbydosHandwritingAttr,msAbydosGestureSupport --enable-precise-memory-info --js-flags=--stack-trace-limit=50 --lang=en-US --mojo-named-platform-channel-pipe=3016.36100.1912502788560914045 /pfhostedapp:f15cd0498ab278632c982c1e5ec95f47df555a83",0.350000,0.350000,0.490000,0.015625,0.004687,0.046875,0.000000,-32.000000,0.634079
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13264,svchost.exe,running,1436,0.000000,0.029148848766,4.695312,4,0,666132.710895,system,0.000000,1.578125,1.781250,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.140470
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13824,postgres.exe,running,5156,0.000000,0.012901154362,2.078125,3,0,1731611.759476,other,0.000000,0.765625,6.156250,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130208
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13844,conhost.exe,running,13824,0.000000,0.012076644497,1.945312,5,0,1731611.740038,other,0.000000,46.796875,86.765625,,0.050000,0.050000,0.070000,0.000000,0.000000,0.000000,inf,0.000000,0.150195
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13888,postgres.exe,running,13824,0.000000,0.012149395368,1.957031,2,0,1731611.155689,other,0.000000,0.203125,0.140625,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.120196
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,13892,postgres.exe,running,13824,0.000000,0.012028143917,1.937500,2,0,1731611.150437,other,0.000000,2.203125,1.609375,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.120194
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14020,chrome.exe,running,22468,0.000000,0.066567046475,10.722656,8,32,3803.990517,interactive,0.000000,0.031250,0.093750,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=140.0.7339.210 --initial-client-data=0x11c,0x120,0x124,0x100,0x128,0x7ffda398e728,0x7ffda398e734,0x7ffda398e740",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.181072
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14076,svchost.exe,running,1436,0.000000,0.008414850684,1.355469,2,0,1731611.500871,system,0.000000,1.796875,1.859375,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.120136
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14264,svchost.exe,running,1436,0.000000,0.027184575263,4.378906,7,0,1731610.974831,system,0.000000,7.593750,12.203125,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.170438
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14276,postgres.exe,running,13824,0.000000,0.013240658424,2.132812,3,0,1731611.292273,other,0.000000,0.171875,0.125000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.130213
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14408,AppProvisioningPlugin.exe,running,5328,0.200000,0.033998906797,5.476562,10,0,1731539.572409,other,0.000000,26.093750,31.234375,,0.100000,0.100000,0.060000,0.015625,0.004687,0.046875,0.000000,0.000000,0.200548
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14444,vmcompute.exe,running,1436,0.000000,0.038072955543,6.132812,2,0,1454745.420783,other,0.000000,1.031250,1.093750,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.120613
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14608,ONENOTEM.EXE,running,29856,0.000000,0.026020561336,4.191406,2,32,3589.901585,other,0.000000,0.187500,0.171875,C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE /tsr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.120419
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,14824,cmd.exe,running,22468,0.000000,0.026651068880,4.292969,1,32,3740.179273,other,0.000000,0.000000,0.015625,C:\WINDOWS\system32\cmd.exe /d /s /c C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0 < \\.\pipe\chrome.nativeMessaging.in.d07639eeab8d07d9 > \\.\pipe\chrome.nativeMessaging.out.d07639eeab8d07d9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.110429
2,1759985965.589985,10.600,83.400,1.420000,326,2025-10-09T10:29:25.589985,15028,SystemSettings.exe,stopped,1672,0.000000,0.020200491699,3.253906,43,32,3348.444626,system,0.000000,5.531250,3.281250,C:\Windows\ImmersiveControlPanel\SystemSettings.exe -ServerName:microsoft.windows.immersivecontrolpanel,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.530325
