snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline,priority_score,priority_class
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,21624,svchost.exe,running,1436,0.0,0.014671425544,2.363281,7,0,1588716.691686,system,0.0,3.03125,12.3125,,43.34,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,21700,svchost.exe,running,1436,0.0,0.032519639097,5.238281,2,32,111308.312609,system,0.0,0.375,0.484375,C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p -s BluetoothUserService,40.49,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,21744,NahimicSvc32.exe,running,2200,0.0,0.017920964424,2.886719,13,32,111308.09728,other,0.0,4.046875,7.4375,C:\WINDOWS\system32\..\SysWOW64\NahimicSvc32.exe /start all /product A-Volute.Nahimic /location C:\ProgramData\A-Volute\A-Volute.Nahimic\Modules\Scheduled,36.42,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,22656,svchost.exe,running,1436,0.0,0.15510485583,24.984375,9,32,111308.311131,system,0.0,5.671875,9.015625,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,35.19,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,22848,msedgewebview2.exe,running,15620,0.0,0.008511851844,1.371094,10,32,111139.600633,other,0.0,0.4375,0.484375,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView --webview-exe-name=ms-teams.exe --webview-exe-version=25255.703.3978.7153 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2392,i,11000788963038140249,6386174236976084840,524288 --field-trial-handle=1976,i,11501562820562486728,8465241045154457332,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,ForceSWDCompWhenDCompFallbackRequired,PartitionedCookies,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msAggressiveCacheTrimming,msCustomDataPartition,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2NoTabForScreenShare,msWebView2SetUserAgentOverrideOnIframes,msWebView2TerminateServiceWorkerWhenIdleIgnoringCdpSessions,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,BreakoutBoxPreferCaptureTimestampInVideoFrames,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEnhancedTrackingPreventionEnabled,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=2408 /prefetch:13 /pfhostedapp:f15cd0498ab278632c982c1e5ec95f47df555a83",40.47,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,23004,backgroundTaskHost.exe,running,1672,0.0,0.034168658828,5.503906,7,32,111005.760062,other,0.0,0.4375,0.53125,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppX21scdfkavv3n5qjke49d7zqn0x9dj5nq.mca,40.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,23752,svchost.exe,running,1436,0.0,0.21473631932,34.589844,7,0,20290.333446,system,0.0,0.90625,1.125,,43.77,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,23940,LenovoVantage-(VantageCoreAddin).exe,running,4988,0.0,0.048670332341,7.839844,15,0,111009.581041,other,0.0,4.8125,3.65625,,41.57,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,24244,WmiApSrv.exe,running,1436,0.0,0.014816927285,2.386719,2,0,1677645.274813,other,0.0,0.265625,0.28125,,49.28,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,24832,RuntimeBroker.exe,running,1672,0.0,0.192983809051,31.085938,6,32,111306.588099,other,0.0,2.9375,2.796875,C:\Windows\System32\RuntimeBroker.exe -Embedding,38.62,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,25008,FnHotkeyCapsLKNumLK.exe,running,5020,0.0,0.038582211636,6.214844,2,32,111308.784633,other,0.0,0.640625,3.015625,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyCapsLKNumLK.exe,39.42,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,25040,svchost.exe,running,1436,0.0,0.100590203562,16.203125,3,32,110051.963244,system,0.0,0.953125,1.203125,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc,39.99,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,25212,RuntimeBroker.exe,running,1672,0.0,0.037442447999,6.03125,2,32,111170.708924,other,0.0,0.234375,0.21875,C:\Windows\System32\RuntimeBroker.exe -Embedding,40.65,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,25752,CrossDeviceResume.exe,running,29508,0.0,0.124767742846,20.097656,6,32,111307.68485,other,0.0,0.53125,0.5,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp,40.42,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,25764,chrome.exe,running,34260,0.0,0.086816038754,13.984375,11,32,110445.363275,interactive,0.0,4.796875,3.0,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-pre-read-main-dll --metrics-shmem-handle=2480,i,10398372934364360548,1967622909656465438,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=2492 /prefetch:13",37.83,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,26216,FnHotkeyUtility.exe,running,5020,0.0,0.131388072058,21.164062,14,32,111308.738795,other,0.0,2.359375,4.9375,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyUtility.exe,38.02,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,26360,chrome.exe,running,34260,0.0,0.091763097945,14.78125,10,32,96238.713059,interactive,0.0,7.671875,8.625,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=4016,i,1810343678638665775,1111595707144756715,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=10384 /prefetch:12",34.52,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,26396,svchost.exe,running,1436,0.0,0.068749572589,11.074219,2,32,111306.62697,system,0.0,0.328125,0.328125,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc,40.57,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,26456,winlogon.exe,running,36060,0.0,0.056527426351,9.105469,3,0,118028.996705,other,0.0,0.203125,0.734375,,44.48,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,26564,RuntimeBroker.exe,running,1672,0.0,0.061522986123,9.910156,3,32,110052.687537,other,0.0,0.71875,0.875,C:\Windows\System32\RuntimeBroker.exe -Embedding,40.2,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,27424,svchost.exe,running,1436,0.0,0.099062435282,15.957031,3,0,26852.875051,system,0.0,0.078125,0.0625,,44.51,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,27720,msedgewebview2.exe,running,3008,0.0,0.000145501741,0.023438,10,32,111244.025401,other,0.0,0.53125,1.078125,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=Widgets.exe --webview-exe-version=525.24401.20.0 --embedded-browser-webview=1 --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2096,i,8271814132246097194,3980413046100192777,524288 --field-trial-handle=1868,i,8506236716245571731,8381605201401827046,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msWebView2NoTabForScreenShare,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=2432 /prefetch:13 /pfhostedapp:89fd2c8424a52e419d22113fab889cb95e0b5251",40.2,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,27844,LenovoVantage-(VantageCoreAddin).exe,stopped,25088,0.0,0.000509256093,0.082031,0,0,111312.516934,other,0.0,0.0,0.0,,44.82,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,27956,msedgewebview2.exe,running,14520,0.0,0.063608511076,10.246094,10,32,111304.984284,other,0.0,0.3125,0.296875,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26100.6584) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26100 IsWebView2/True (WebView2Version 140.0.3485.94) --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=SearchHost.exe --webview-exe-version=2125.21002.10.0 --embedded-browser-webview=1 --always-read-main-dll --metrics-shmem-handle=2424,i,8871539904197356605,9149558190411701581,524288 --field-trial-handle=1936,i,8445899803886568412,17068790396625725215,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msEdgeFluentOverlayScrollbar,msWebView2NoTabForScreenShare,msWebViewAppLifeCycleWorkaround --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,MediaFoundationCameraUsageMonitoring,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPrintInWebView2,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSmartScreenProtection,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsTaskManager,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=2296 /prefetch:13 /pfhostedapp:7ec900cd80bcd40865801b7bd3bf07d2d758c7e6",40.59,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,28120,nahimicNotifSys.exe,running,32708,0.0,0.122973221375,19.808594,10,32,111278.70811,other,0.0,1.25,1.328125,C:\Users\Apurav\AppData\Local\NhNotifSys\nahimic\nahimicNotifSys.exe /app nahimic /systray,39.83,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,28444,dllhost.exe,running,1672,0.0,0.041880251097,6.746094,2,32,31730.11497,other,0.0,0.03125,0.109375,C:\WINDOWS\system32\DllHost.exe /Processid:{B21858C6-9711-4257-99C8-5C0084BEBCE1},40.53,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,28800,Lenovo.Modern.ImController.PluginHost.Device.exe,running,4940,0.0,0.248710975827,40.0625,10,32,1391.37964,other,0.0,2.046875,2.140625,-name 71df76d8-43a5-4f4d-8672-8cd665c604f8 -runas -pluginName LenovoDeviceMetricsPlugin -pluginVersion 3.0.2.0,38.89,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,29060,GetHelp.exe,running,33140,0.0,0.286517178178,46.152344,16,32,110055.671522,other,0.0,4.765625,4.0,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe\GetHelp.exe,37.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,29308,RuntimeBroker.exe,running,1672,0.0,0.116886398546,18.828125,4,32,111271.548754,other,0.0,0.171875,0.421875,C:\Windows\System32\RuntimeBroker.exe -Embedding,40.59,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,29508,sihost.exe,running,2428,0.0,0.185829973456,29.933594,13,32,111308.330846,other,0.0,10.828125,23.5625,sihost.exe,27.63,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,29748,WindowsPackageManagerServer.exe,running,1672,0.0,0.149066533581,24.011719,5,32,104473.647674,other,0.0,2.5,1.890625,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.510.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe -Embedding,39.12,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,30056,svchost.exe,running,1436,0.0,0.080292710702,12.933594,3,32,111072.910501,system,0.0,0.171875,0.265625,C:\WINDOWS\system32\svchost.exe -k DevicesFlow -s DevicesFlowUserSvc,40.65,Medium
