snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18164,svchost.exe,running,1436,0.000000,0.043165516475,6.953125,12,0,1677938.474332,system,0.000000,9.296875,10.296875,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18204,svchost.exe,running,1436,0.100000,0.167666506130,27.007812,12,0,1677942.720540,system,0.000000,105.796875,36.984375,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18276,svchost.exe,running,1436,0.000000,0.015811189181,2.546875,5,0,1579058.473466,system,0.000000,1.750000,1.593750,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18372,SDXHelper.exe,running,1672,0.000000,0.165799233788,26.707031,13,32,96357.840518,other,0.000000,13.734375,21.203125,C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe -Embedding
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18456,svchost.exe,running,1436,0.000000,0.095327890598,15.355469,11,0,1677901.037086,system,0.000000,180.796875,99.406250,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18660,Widgets.exe,running,1672,0.000000,0.382936331833,61.683594,17,32,111306.727767,other,0.000000,11.921875,10.281250,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.24401.50.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe -ServerName:Microsoft.Windows.DashboardServer
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,18696,Code.exe,running,9428,0.200000,0.375467242466,60.480469,19,32,110450.014005,interactive,20832.000000,18.468750,9.453125,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1724,i,14080631026409995697,12548696558300010355,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=4060 /prefetch:14"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19240,taskhostw.exe,running,2200,0.000000,0.101075209365,16.281250,4,32,111307.019102,other,0.000000,0.578125,0.578125,taskhostw.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19256,svchost.exe,running,1436,0.000000,0.030046109502,4.839844,5,0,1677928.023831,system,0.000000,3.125000,2.875000,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19296,svchost.exe,running,1436,0.000000,0.019157729222,3.085938,6,0,440736.330755,system,0.000000,0.312500,0.578125,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19644,powershell.exe,running,1780,0.000000,0.552033605082,88.921875,9,32,1488.617817,other,0.000000,1.015625,0.890625,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {}"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19696,jusched.exe,running,1616,0.000000,0.038266957864,6.164062,1,32,111124.026540,other,0.000000,0.234375,0.234375,C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,19740,Copilot.exe,running,29508,0.000000,0.602595460055,97.066406,25,32,111127.480978,other,0.000000,14.625000,18.890625,C:\Program Files\WindowsApps\Microsoft.Copilot_1.25094.120.0_x64__8wekyb3d8bbwe\Copilot.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20224,chrome.exe,running,34260,0.000000,0.478530975623,77.082031,22,64,21499.457578,interactive,0.000000,0.453125,0.203125,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=828 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1656681302792 --metrics-shmem-handle=14780,i,11793038460789142129,12208736523224077491,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=12008 /prefetch:1"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20344,svchost.exe,running,1436,0.000000,0.046730309128,7.527344,9,0,1677867.474230,system,0.000000,6.687500,7.890625,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20436,mc-extn-browserhost.exe,running,2820,0.000000,0.122536716152,19.738281,45,32,7632.562613,other,0.000000,0.093750,0.109375,C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20512,mc-extn-browserhost.exe,running,34536,0.000000,0.122439714991,19.722656,45,32,7632.559021,other,0.000000,0.109375,0.078125,C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20644,svchost.exe,running,1436,0.000000,0.038970216279,6.277344,2,0,1677834.412623,system,0.000000,8.515625,9.312500,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,20736,servicehost.exe,running,1436,5.300000,0.264255411816,42.566406,120,0,1677144.643000,other,384.000000,9066.421875,31582.171875,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21188,svchost.exe,running,1436,0.000000,0.030312862693,4.882812,5,0,1566080.930262,system,0.000000,20.375000,43.406250,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21624,svchost.exe,running,1436,0.000000,0.014671425544,2.363281,7,0,1588716.691686,system,0.000000,3.031250,12.312500,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21700,svchost.exe,running,1436,0.000000,0.032519639097,5.238281,2,32,111308.312609,system,0.000000,0.375000,0.484375,C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p -s BluetoothUserService
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21744,NahimicSvc32.exe,running,2200,0.000000,0.017920964424,2.886719,13,32,111308.097280,other,0.000000,4.046875,7.437500,C:\WINDOWS\system32\..\SysWOW64\NahimicSvc32.exe /start all /product A-Volute.Nahimic /location C:\ProgramData\A-Volute\A-Volute.Nahimic\Modules\Scheduled
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21824,chrome.exe,running,34260,0.000000,0.369622922538,59.539062,20,64,21488.729751,interactive,0.000000,0.390625,0.281250,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=833 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1656692030538 --metrics-shmem-handle=19956,i,779307261409315267,4249364112602655178,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=8624 /prefetch:1"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,21960,csrss.exe,running,36060,0.300000,0.027669581067,4.457031,15,0,118029.049827,other,0.000000,2.093750,68.859375,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22144,OneDrive.exe,running,33140,0.600000,0.934533431693,150.535156,40,32,111242.869369,other,310.000000,3446.656250,546.687500,C:\Program Files\Microsoft OneDrive\OneDrive.exe /background
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22156,EpicGamesLauncher.exe,running,33140,0.300000,0.512529882420,82.558594,89,32,111237.741907,other,0.000000,330.390625,703.156250,C:\Program Files (x86)\Epic Games\Launcher\Portal\Binaries\Win64\EpicGamesLauncher.exe -silent -launchcontext=boot
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22332,python.exe,running,30668,0.000000,0.443125551997,71.378906,10,32,1238.615005,development,0.000000,1.718750,1.437500,c:\Users\Apurav\AppData\Local\Programs\Python\Python312\python.exe -m ipykernel_launcher --f=c:\Users\Apurav\AppData\Roaming\jupyter\runtime\kernel-v306a7c9fb0194b3f89758d1d4fd947595d4c76dff.json
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22656,svchost.exe,running,1436,0.000000,0.155104855830,24.984375,9,32,111308.311131,system,0.000000,5.671875,9.015625,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22680,Code.exe,running,9428,0.000000,0.891076911735,143.535156,20,32,1241.478377,interactive,336.000000,1.921875,0.500000,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=renderer --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=17 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1676939688478 --field-trial-handle=1724,i,14080631026409995697,12548696558300010355,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3704 --vscode-window-config=vscode:14b34c36-2420-4e21-980a-aea4497ec930 /prefetch:1"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22780,chrome.exe,running,34260,1.400000,0.740094605232,119.214844,29,64,86181.115180,interactive,3488.000000,38.953125,7.859375,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=575 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1591990449303 --metrics-shmem-handle=13128,i,5565452346295950370,16631037808317875540,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=17404 /prefetch:1"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,22848,msedgewebview2.exe,running,15620,0.000000,0.008511851844,1.371094,10,32,111139.600633,other,0.000000,0.437500,0.484375,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView --webview-exe-name=ms-teams.exe --webview-exe-version=25255.703.3978.7153 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2392,i,11000788963038140249,6386174236976084840,524288 --field-trial-handle=1976,i,11501562820562486728,8465241045154457332,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,ForceSWDCompWhenDCompFallbackRequired,PartitionedCookies,ThirdPartyStoragePartitioning,msAbydos,msAbydosGestureSupport,msAbydosHandwritingAttr,msAggressiveCacheTrimming,msCustomDataPartition,msSingleSignOnOSForPrimaryAccountIsShared,msWebView2EnableDraggableRegions,msWebView2NoTabForScreenShare,msWebView2SetUserAgentOverrideOnIframes,msWebView2TerminateServiceWorkerWhenIdleIgnoringCdpSessions,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,BreakoutBoxPreferCaptureTimestampInVideoFrames,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEnhancedTrackingPreventionEnabled,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=2408 /prefetch:13 /pfhostedapp:f15cd0498ab278632c982c1e5ec95f47df555a83"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23004,backgroundTaskHost.exe,running,1672,0.000000,0.034168658828,5.503906,7,32,111005.760062,other,0.000000,0.437500,0.531250,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppX21scdfkavv3n5qjke49d7zqn0x9dj5nq.mca
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23024,Code.exe,running,30668,0.000000,0.659050135535,106.160156,8,32,1483.809306,interactive,0.000000,0.140625,0.109375,C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe c:\Users\Apurav\.vscode\extensions\dbaeumer.vscode-eslint-3.0.16\server\out\eslintServer.js --node-ipc --clientProcessId=30668
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23356,GameInputSvc.exe,running,12508,0.800000,0.057642939698,9.285156,7,0,118024.316622,other,0.000000,7.250000,30.921875,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23752,svchost.exe,running,1436,0.000000,0.214736319320,34.589844,7,0,20290.333446,system,0.000000,0.906250,1.125000,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23928,gamingservicesnet.exe,running,1436,0.000000,0.020928000404,3.371094,38,0,1053367.114283,other,0.000000,1.156250,1.062500,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,23940,LenovoVantage-(VantageCoreAddin).exe,running,4988,0.000000,0.048670332341,7.839844,15,0,111009.581041,other,0.000000,4.812500,3.656250,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,24244,WmiApSrv.exe,running,1436,0.000000,0.014816927285,2.386719,2,0,1677645.274813,other,0.000000,0.265625,0.281250,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,24756,SystemSettings.exe,stopped,1672,0.000000,0.021849511429,3.519531,44,32,17981.772586,system,0.000000,6.156250,3.140625,C:\Windows\ImmersiveControlPanel\SystemSettings.exe -ServerName:microsoft.windows.immersivecontrolpanel
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,24832,RuntimeBroker.exe,running,1672,0.000000,0.192983809051,31.085938,6,32,111306.588099,other,0.000000,2.937500,2.796875,C:\Windows\System32\RuntimeBroker.exe -Embedding
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,24992,chrome.exe,running,34260,0.000000,0.547304798502,88.160156,28,64,18377.511861,interactive,0.000000,1.609375,0.281250,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --extension-process --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=863 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1659803388599 --metrics-shmem-handle=18320,i,1017199464030210525,8036926118253673993,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=14380 /prefetch:9"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25008,FnHotkeyCapsLKNumLK.exe,running,5020,0.000000,0.038582211636,6.214844,2,32,111308.784633,other,0.000000,0.640625,3.015625,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyCapsLKNumLK.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25040,svchost.exe,running,1436,0.000000,0.100590203562,16.203125,3,32,110051.963244,system,0.000000,0.953125,1.203125,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25212,RuntimeBroker.exe,running,1672,0.000000,0.037442447999,6.031250,2,32,111170.708924,other,0.000000,0.234375,0.218750,C:\Windows\System32\RuntimeBroker.exe -Embedding
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25248,chrome.exe,running,34260,0.000000,0.817065026183,131.613281,31,64,35280.246849,interactive,0.000000,282.968750,51.515625,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=598 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1642900372398 --metrics-shmem-handle=16588,i,6921508662515653351,7194747676193466124,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=4956 /prefetch:1"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25476,powershell.exe,running,1780,0.200000,0.532900126150,85.839844,9,32,1486.568108,other,0.000000,0.453125,0.625000,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {}"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25752,CrossDeviceResume.exe,running,29508,0.000000,0.124767742846,20.097656,6,32,111307.684850,other,0.000000,0.531250,0.500000,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,25764,chrome.exe,running,34260,0.000000,0.086816038754,13.984375,11,32,110445.363275,interactive,0.000000,4.796875,3.000000,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-pre-read-main-dll --metrics-shmem-handle=2480,i,10398372934364360548,1967622909656465438,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=2492 /prefetch:13"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26216,FnHotkeyUtility.exe,running,5020,0.000000,0.131388072058,21.164062,14,32,111308.738795,other,0.000000,2.359375,4.937500,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyUtility.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26360,chrome.exe,running,34260,0.000000,0.091763097945,14.781250,10,32,96238.713059,interactive,0.000000,7.671875,8.625000,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=4016,i,1810343678638665775,1111595707144756715,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=10384 /prefetch:12"
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26396,svchost.exe,running,1436,0.000000,0.068749572589,11.074219,2,32,111306.626970,system,0.000000,0.328125,0.328125,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26456,winlogon.exe,running,36060,0.000000,0.056527426351,9.105469,3,0,118028.996705,other,0.000000,0.203125,0.734375,
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26476,NahimicSvc64.exe,running,2200,0.000000,0.052647379926,8.480469,20,32,111308.123100,other,0.000000,15.093750,48.984375,C:\WINDOWS\system32\.\NahimicSvc64.exe /start all /product A-Volute.Nahimic /location C:\ProgramData\A-Volute\A-Volute.Nahimic\Modules\Scheduled\x64
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,26564,RuntimeBroker.exe,running,1672,0.000000,0.061522986123,9.910156,3,32,110052.687537,other,0.000000,0.718750,0.875000,C:\Windows\System32\RuntimeBroker.exe -Embedding
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,27208,ipf_helper.exe,running,5544,0.200000,0.046536306807,7.496094,4,32,111308.919052,other,0.000000,2.718750,69.328125,C:\WINDOWS\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_b25cc008923a9297\ipf_helper.exe
2,1759932308.982937,16.300,83.800,0.150000,339,2025-10-08T19:35:08.982937,27424,svchost.exe,running,1436,0.000000,0.099062435282,15.957031,3,0,26852.875051,system,0.000000,0.078125,0.062500,
